Broken Latest version saved an email sent using account B and signed with a pgp signature to the sent folder of account A. The two accounts are in no way related and this should not even be possible. Major bug that needs to be fixed.,_,0
"Brilliant email application for Android. I use it to manage my personal and business accounts. Very simple to setup, as some good features, and just works! Highly recommended.",_,0
"No more K-9 for me I have used k9 for years, but in the past 2 months,  my 2 business Gmails have been compromised twice. Too risky.",_,0
"It's FOSS and it works, nuff said. Use it primarily as an IMAP client for my business email.",_,0
Email Eden Unbelievable annoyances from the pre loaded android email app are now all gone. My business is now back on track.,_,0
"THE BEST alternative to stock email app! This app is fast, stable, and feature-rich. One star withheld due to a bit too many account-specific settings instead of global ones, but that's more a personal preference. Totally usurps the slow, flaky stock email app. In fact, Android engineers should punt their app and use K-9 (or at least its code) for future OS releases. It's THAT good.",_,0
Preferred personal e-mail client I love having an open source e-mail client in my pocket.  If only there were a hook for Exchange ActiveSync.,_,0
My personal mobile email Good apps to received outlook email when we were out of office,_,0
"Love This Email App! I use this email app regularly to help me manage two email accounts. Since one account is for business, it is very important that I have access to email while on the go. Using K-9, I am able to effectively manage email to and from our supplier and customers. Couldn't operate the way I want without it!",_,0
P.T. It is a great e-mail exchange for work or personal email.,_,0
"Long time user Of all the email apps I've tried this in MHO is the best app. I've used this app for the last 2-3 yrs. mainly for my personal email accounts (comcast & yahoo). Very simple to use, plenty of configuration options/parameters, simple design, and quite dependable.  Highly recommended!",_,0
VSA007 business in a box! great App i really recommand to use it! if you need to controll your email  that's the best way.. :) very good!  i give it 10 stars!  : ),_,0
"Outstanding. Deceptively simple looking, this is a highly configurable and functional email app.  Multiple account syncs and individual message loads are quite snappy on my Moto X.  It also performs much better than the default Android email app, and with none of the quirks I'd previously experienced using a paid-for competitor.",_,0
"Auto send cc to self everytime? I've looked for 15 minutes to send you an email rather than leave poor rating. I have looked for an answer in the FAQs, both with no luck. Gmail does not let me automatically send a cc to anther personal email address automatically, can K9? This would be ideal for syncing sent messages with a desk top. Perfect product name,  Master, affirmative?",_,0
"Fast and stable. Personal best so far. Hate the icon app though, haha. Also, i wonder if you can make the app smaller, like under 2MB, without significantly reducing ux quality.",_,0
"My #1 My #1 app for personal email. Tried several others, but always come back to K-9. Keep up the good work. Once again a quick fix to a small problem. I thank the K9 development team for all their hard work to keeps us happy.",_,0
Brillaint Email App This email app is simply amazing.  Takes up very little space on internal memory and allows all data (not just attachements like so many) and great options for adjusting notifications and personal preferences.  It's a world apart from the stock apps and head-and-shoulders above other 3rd party apps.,_,0
"Incredibly useful Open source, handles g mail and business mail, and has a keen user interface. Slightly worse than the native gmail app, but it makes up for it in flexibility.",_,0
"Frustrated Loved the older version. The 4.408 and 4.409 are awful. I am on Verizon and have a Samsung with 4G LTE and need easy access to business emails off my remote server. K-9 Mail was the ideal solution until this upgrade. Hate the interface, unbelievably slow and beyond cumbersome. Please, let me just have the old simple and quick K-9 email back. Pretty Please!",_,0
"""No way to supress """"mark all as read"""" confirmation dialog.Menu > settings > interaction > confirm actions:  should contain """"mark all as read""""Irritating dialog shows up every time """"mark all as read"""" is selected1. Select """"Mark all as read""""2. Get mandatory dialog.3. Search for new mail app, note many similar complaints on play store4. Sad face.K-9 Mail version: 5.201Android version: anyAccount type  any""",enhancement+,0
I hate the new advertising line on drop down menu when I mark emails.,_,0
Been using this for a couple of years now and it always delivers. Simple interface & plenty of settings. Keep up the good work. Edit: today's update now includes the mark messages as read without confirmation box!,_,0
"More updates and still without an easy fix for this Please let me disable the pop up asking if I'm sure that I want to mark all messages as read... You have options to disable confirmation of other actions, and now you add a new one, annoying as hell and don't give us the option to disable it... Great work QA team...",_,0
Newest version not as good No way to mark all read without confirmation.,_,0
It seems that v5.201 was released without much testing. It reports null pointer dereference on one of my accounts and ssl handshake error on the other plus there is annoying confirmation dialog on mark all as read which can't be switched off. Version 5.010 is working OK.,_,0
"Great mail client IMAP works properly, yay! Missing a mark as unread button though which is really irritating.",_,0
"Great app but some improvements could be made Great app for consolidating all my inboxes, I've used a few and this is he best I have found.  However when I get notified of a new mail message in the pull-down menu, there are 2 options: 'Reply' or 'Mark As Read'. If these buttons were made smaller there would be room for a 'Delete' button which considering sll the smap going around these days would be more useful.  5 stars if this is fixed!  Agreed- new update isn't great and no need for pictures of the sendees.",_,38
"Perfect I have no complaints, this is a killer app.",_,0
"""Can't send message without crypto provider### Expected behaviourMessage should be sent unsigned.### Actual behaviourWithout an installed crypto provider sending a message fails with the message """"No key configured for signing! Please check your settings.""""1. Open compose activity2. Fill in recipient, subject and message text3. Tap 'send'K-9 Mail version: master / 833e1cc4186b6703cef28a9dc825d7d68d24c1b8Android version: 5.1""",bug+,0
"Get a lot of 'Failed to send no SMTP' messages. This is frustrating enough but since S update when message fails to send it doesn't stay in outbox to retry, it just disappears and have to rewrite. Tried to report on github page as requested but couldn't find it.",_,0
Encryption missing? Nevermind.  It wasn't clear where to set the crypto provider.,_,0
Failed to send message. Rubbish.,_,0
message subject no longer shown on message viewthe message subject should be shown in the message viewthe message view no longer shows the message subject1. open a message2. try to read the message subject in the message viewK-9 Mail version: 5.201Android version: 7.1.1Account type  IMAP,bug+,0
No longer automatically syncs. Moto X Pure / Android 7.0. Thoughts?,_,0
"I've loved K-9 Mail for years, but I cannot tolerate the ""synching disabled"" problem any longer.  Having combed through forum after forum, and trying every proposed solution (which others are also saying no longer work), I can honestly day that the app has failed.  I really hate to say goodbye to this old friend, but it's clearly dead.  RIP, K-9 Mail.",_,0
It was wonderful until Android 6. Now sync not longer functions and the developer has not put the effort in to fix it (though other mail apps have). No longer recommended.,_,0
"I like this app. But i miss something. When you read a message there are the following buttons: previous message, next message, delete, reply, new message, additional settings. I prefer a ""move button"" instead of the ""new message button"". The new message options should be an option at the additional settings button.",_,0
Thanks for the fix.. Pls fix the bug for all attachment to show on top of message and not all the way below message,_,0
"Latest version is bad. 5 stars prior to latest version - now 2 stars. The latest version introduced many bugs. You can no longer zoom text. Delete a message causes app to crash. Scroll to previous message causes crash. It seems to always end abruptly. There are probably more problems, but I don't want look for them.",_,0
Great app for emailing Just one request - could you put attachments back to top of the message as it was in previous version in order not to scroll down through the whole message (sometimes a long one with old messages quoted)? Thank you,_,0
Backup Defeated 5.202 no longer allows Helium to back up K-9.  :(,_,0
Mike Could not open or print PDF attachment message said document my be corrupt I tried it on my mail app and it printed without receiving  any message that the document may be corrupt,_,0
Why take critical things away? There is no longer a reply button in the message view. You have to exit out to the messages list and long click. You have got to be kidding me.,_,0
It was the best Don't work any longer,_,0
"Same as previous version. ""Certificate error"" message appears randomly. Place roll back stable version.",_,0
"No longer works note 4 Was my favorite email app, just upgraded to the Galaxy Note 4 and I am unable to upload AOL just get a server error message. Looked around for a replacement but could not find anything I like as much as this one. Please fix",_,0
"No longer works App used to be great but no longer works. When I try to open it, I repeatedly get an error message that says the app has stopped working. That message pops up repeatedly even after I kill the app. Had to uninstall. So sad, I've used this app for years and now must find another one.",_,0
Don't Like! I don't like the new version. I can't just click on a message to erase it. I know have to open the whole message to delete.,_,0
"Probably the best Android email app, but... The new 4.409 version is not quite as good as prior versions due to some changes.  When opening K-9, it no longer goes directly to the account list; instead it goes to the last location.  The lighter color for messages that are not fully downloaded is no longer working.  Are there settings for these things, or did they just get removed?",_,0
"""URL links open in K-9 instead of browserNot sure what is going on, but just lately, URL links in emails want to open directly in K-9 instead of opening a browser - unless I long-press the link and choose """"open link"""".  What happened?  I cleared all default actions for K-9 without anything changing.  K-9 5.005 on Lollipop 5.0.2 LG G2""",bug+,0
I like the app but I don't seen to be able to change the browser it open email links with...maybe I've missed a default setting but I can't find one.,_,0
"EDIT: Privacy/security leak will be fixed with next major update.  Privacy/security risk: K-9 honours meta-refresh and will open browser links directly upon opening a mail which uses them. That is VERY bad.  Other than that, it is very user un-friendly, ugly and doesn't work all too good.  Still, it is one of the few non-cloud based email clients, which is very sad.",_,0
Link no longer open in browser!!! Links now open in Webview and all functionality of the webpage is lost. Please revert or at least have an optional setting - long press and goto link not user friendly.,_,0
Can't open links Something with a recent update prevents my from opening links. I click and it gives me the url but doesn't open anymore. Very frustrating! Finding a new email app! Used to love K9,_,0
Version 5.005 Thanks for fixing the incomplete message display in version 5.005!   LG G3,_,0
Open links inside the client?! Not liking this behavior at all. Links should open in my browser.,_,0
"Stopped working well after lollipopupdate My Sprint LG G2 updated to lollipop this week.  Ever since, K-9 as been SLOW to open, SLOW to select emails to delete, SLOW to get new emails, etc.  Need an update ASAP.",_,0
Still certificate errors on lollipop Nexus 7 (2012) using pop. Please fix. Thanks,_,0
What happened With the lollipop upgrade emails will open but no message. Open it a 2nd time the message appears. Frustrating,_,0
Laggy on G3 with Lollipop This was a great app but it is now running extremely Laggy since upgrading the LG G3 to Lollipop 5.01,_,0
"Lousy I cannot even do a simple primary folder of the Gmail! Then,  on top of that, there is no help. Maybe I have 6 hours to find out and get lucky with lucky Google link. Open source,  typical.",_,0
"""Updating database foreverI updated K-9 to 5.113 and now it is busy updating some database, and has been for the last two hours.It is draining battery faster than I can recharge and has by now filled up 6 GiB of storage.""",bug+,0
"It was draining the battery like there is no tomorrow, but lately become reasonable.",_,0
Needs updating Will not auto sync with Marshmallow 6.0.1 on LG G5.,_,0
Very good mail client But do not updating mail status on xiaomi note 2 (when running in background),_,0
"Upgraded to Blue Mail K-9 takes hours to send one picture and one sentance over a 20mbps+ connection. Abuses wakelocks which drains battery. Can't complete simple actions like deleting emails. Any mail you accidentally delete is gone forever because you ""can't move or copy messages not synchronized with the server"". Blue mail is faster and actually works! Don't waste your time or energy on this p.o.s",_,0
"Battery draining on nexus 5 Please fixed soon, after an update, it extremely draining my battery very fast..",_,0
"Far better than stock client, with some quirks. Problems on Droid Maxx they won't fix. Really need a paid version so bugs/enhancements are fixed faster.",_,0
Battery Drain!!!! Your app is checking my Drafts outbox every 5 minutes and draining the battery in 4 hours.  I have the G3!,_,0
"Needs enable customized Polling *checkin mail*  during Peak/off hour Needs to enable the option in Fetching email during Peak Hour time / off peak hour setting. Now option is there Poll option. its for common only. not for peak hour and off peak hours. example Peak hours we need to check every 10 mins but off peak hours/ night time, we need to fetch mail for every 4 hours or 3 hours. so needs to update this area. otherwise awesome apk..Application is very very nice.",_,0
Last update is draining my battery and geting my phone slow.  A lot of CPU use even with it is not in foreground. I have to kill the process.,_,0
"""Case sensitivity problem in account>folders settingsI have an IMAP account with two directories, one named """"Spam"""", and other named """"spam"""".In K9Mail I go to Account Preferences, Folders, Spam folder, and try to choose the lower case """"spam"""".After that, marking a message as spam, K9Mail will still move it to the """"Spam"""" folder, instead of """"spam"""".I suppose the problem is case sensitivity?""",bug+,0
"Small, fast, customizable, neat, user friendly, non intrusive, stable. But no spam control whic makes it half useless. Bad icon, as usual. Stay independent and thank you so much to all developpers.",_,0
"Wish it had a ""select all new messages"" to delete spam easy",_,0
"Arguably the best email client out there for Android, still needs a filter option to automatically delete spam and emails from known rouge addresses but apart from that it does what it says on the tin.",_,0
Great email program but needs to help stop spam. Lately getting tons of spam and cant seem to stop it,_,0
Great application. Please add junk - spam filter,_,0
Needs improved spam options Needs more options for automatic detection of spam/junk mail rules.,_,0
No SPAM filters? Have used K-9 for a few days now.  It's fast...Probably because it's a fairly light weight minimalist client.  I have searched to no avail for a SPAM filter.  I may have to abandon K-9 if that's not an option.,_,0
"Uses full bandwidth when fetching mail. Been using this for years but the time is right to move on. Just too poor and old. And it's starting to be a pain. Also, what's the point in spam folder when you can't mark things as spam? Could be a little more simple when setting up (like auto poll not working until background sync is set to always) but once sorted it's a good mail client (other than the above issues). But it's never going to evolve. Bye, was good to begin with.",_,39
"Open source, right?  No spam unlike the others, for free. But Google claim k9 mail as a less secure email client,  should we worry?",_,0
K9 Robust and Stable Now the only I would suggest is a simpler way of deleting multiple email mainly spam email which is long and annoying to delete one by one.,_,0
K9 Needs a spam filter badly,_,0
No spamming control No 'mark as spam',_,0
Add spam filter Live it so lightweight,_,0
no spam control I wanted be able to mark a message as spam and it doesn't have it... bummer,_,0
"The Best I love K-9 mail. It is the most customizable, powerful E-mail app with user friendly encryption integration. I do however wish to see SPAM control features integrated better, including blocking of email addresses.",_,0
Spam folder Can anyone tell me if spam functions under this application,_,0
Spam Filter Please add a SF.,_,0
"Nice design, but... It was not filtering spam for me at all, and since I get lots in my two accounts, my Galaxy was whistling practically non-stop alerting me to each of the dozens of spam messages coming in.",_,0
"Excellent mail client Multiple accounts, spam filter, a lot of customization available. I've been using it for more than 5 years",_,0
No spam filter Does not filter crappy spam emails. Therefore I'm giving this app 3 stars!,_,0
Oh dear... Four years later and *still* no message filtering rules. Could this be added as they're essential for serious email users! Can't believe that the marking of spam emails is so convoluted! No longer the best. Sorry but look at Aquamail app instead!,_,0
"Best IMAP app. Almost perfect. I appreciate the ""show headers"" function but is there any chance of a ""view source"" function that would enable me to copy a complete email message? This would be so useful in reporting spam.",_,0
"SPAM option doesn't work Would be nice if you could mark emails as SPAM. Sure, you can mark ONE email as SPAM at a time, but eventually that option disappears. This app could be great, but they've taken something simple and turned it into something overly complex that doesn't really work. Don't waste your time with this app.",_,0
"Flawless until last update...would be 5 stars but: Spam folder disappeared, app stopped receiving new email, and it gives an IO error for the inbox.  Not amused...",_,0
"Where & How? Menus are not like manual, no folders, no spam button, move, etc",_,0
"Great but... I won't give it 5 stars until it gets a spam filter which also supports POP accounts. Other than that, great job",_,0
Nice app.. Not getting emails in spam folder. Spam emails is not retriving.,_,0
"Spam filter So did a search for spam filter this app pops up first so I give it a go...no spam filter not even inside the client, huh...Don't see the value of having the app come up for search results of spam filter out maybe I missed the filter,  if I did please point it out",_,0
Nicely done A bit confusing at first (at least to me).  But I am going to stick with it. Especially like the spam filter.  Thanks for all your efforts.  Peace.,_,0
"Very good, needs some work Very good application, it just needs some useful features like automatic spam filtering (spamassasin?)",_,0
????¿ Dowloaded app okay but then tried to remove spam but did not find settimgs and web offered no help because  outdated and lack of simple of simple steps.,_,0
Spam I like the app except for the spam folder. I Mark incoming mail as spam but it keeps coming back.,_,0
Loving this app... If it only had a SPAM filter...,_,0
"No way to mark email as spam Which renders this app useless. Lots of spam comes through, and no way to teach the app to stop it. There are far better alternatives to this odd, sad app.",_,0
"Good app After trying several different email applications,  K9mail works quite well with my work Outlook email.   I wish there was a spam filter.   Spam, that is automatically excluded from my inbox on the computer, fills up my inbox on the app.   Add a spam filter and it gets 5 stars.",_,0
"No multi select I used to be able to select multiple emails, now suddenly today I can't figure out how to do that! I get a lot of spam, so I'd this isn't fixed quickly I'm going to have to find another program. I also wouldn't mind a more mature looking interface (not so boldly colorful).",_,0
"easier spam control I am attacked by a lot of spam emails, and I simply can't figure out the proper method of moving these emails to a spam folder immediately. some simple way would be sufficient to be added.",_,0
add spam / ban button add spam / ban button,_,0
Will give 4 stars when Spam hot button returns Three clicks to mark email as spam has made K-9 useless for me. I fat-finger it too much for the amount of spam I receive. Please bring back the Spam shortcut button and then I'll change my score.,_,0
"Spam not Working None of my spam emails go automatically into my Spam folder, I have to manually put them there several times a day.  At first I thought it was because I was new to K9 and it was learning what I classed as Spam but it has been weeks now and not a single Spam email has been automatically detected.   If I'm missing something could someone help me fix it?",_,0
Great but Very robust app with a lot of thought and care gone into it.  However seriously lacking in dealing with spam and viruses.    Spimap app takes k9 and is working on adding these crucial extras that k9 won't deal with,_,0
"Used to be great - no more All K9's great features are outweighed by 3 major defects:  1. It's become so slow as to be virtually unworkable. Mass-deleting spam, for example, now takes 5 minutes when it used to take 30 seconds.  2. It's now hugely unstable. Frequent crashes are the norm, and filling in the reports is pointless as there's no-one to reply. 3. Because it's open source, there's no customer support to ask for help. And if I had the time to trawl forums for info, then I wouldn't have the problem in the first place!",_,40
"What a shame.... Was brilliant, but latest version not as user friendly. Simple things like pressing the phone's menu button to bring up a ""send to spam"" option has now gone. Not a good version upgrade. Shame.",_,0
"Used to work better It seems like there's no updates, that when changes are made you have to uninstall and reinstall. Takes awhile to load messages and move/delete them... Ends up making the messages marked as spam as blank messages in inbox, does not fix when polling. Also no longer has move to folder or mark as spam shortcut that can be added at bottom of messages.",_,0
"Where is the junk settings? I downloaded this app because it supposedly has a spam filter,  I've searched everywhere and have had no luck finding how to configure it.  It shouldn't be so difficult",_,0
"""LED blinking is work only when there is sound notification (Android 7.1.1)There should be LED notification when new mail arrives, even if the ringtone is set to none.There is no LED notification when the ringtone is set to none. If I set it to something, there will be LED notification.Same settings on Android 6.0.1 work as expected.1. Set Blink LED, set Ringtone to None. -> at new mail arrival, no LED notification2. Set Ringtone to something. -> at new mail arrival, there will be sound and LED notification3. Set Ringtone back to None -> at new mail arrival, no LED notificationK-9 Mail version: 5.203Android version: 7.1.1Account type  IMAP""",bug+,0
"I like this program,  it has been very stable for years,  however after upgrade to Android 7 the ringtone has broken and now it nolonger auto downloads mail,  this is a key feature so am disappointed . I can manually download but this is not so good I expect to be told when I got mail..",_,0
so many people rate this app.... couldn't set up one account... uninstalled,_,0
good Seems fine. Easy to set up imap-account.,_,0
Does everything well. Took me a while to get it set up but it is waiting well and very impressed.,_,0
So so well!!!! It doesn't work at my official mail. Always show failed and don't set the mail.,_,0
"Dreadful Won't set up my Gmail account, constantly crashes as set up is underway.",_,0
"Almost perfect AVL Pro detected adware in Maildroid, so I came looking for an equally capable yet clean mail client.  It is THE most capable, user-friendly mail app I had ever used over my career of 32 years in ICT. One little snag: no LED for new mail arrivals, despite being set up.  OpenPGP excellent.",_,0
"Works well Doesn't light my LED, but keeps and sends my email well.",_,0
One glitch LED light won't blink as requested when receiving mail (Droid MAXX),_,0
"To hard to set up Have charter email. Used stock email client. Automatically set everything up. K-9 does not. If you make a mistake, you have to uninstall and reinstall to get to those settings. I know they are there somewhere, but it's 2013,and I am not willing to spend that much time on one program. If it is that hard to set up, it probably isn't really worth it!",_,0
"Unbelievable fantastic app, no adds. So simple, you can change the led light colour which is simply cool, you can set times where it goes into silent mode, lots of cool features, most importantly, it doesnt do that anoying thing when u clear the inbox then get another 100 emails that have been read. You just get new ones, now ive tryed every app going even the built in one doesnt do this :-D fantastic and no adds, thanks so much x",_,41
One glitch LED light won't blink as requested when receiving mail (Droid MAXX),_,0
Wrong file attachments from image sended from whatsupIf i send a picture with whatsup and select K9-mail as email client email are correctly sent but image are not visible because is broken.. only a lot of code is send.,bug+,0
Decent mobile email client,_,0
Impressive email client for free,_,0
Best email client If you need reliable and functional email client this is the one,_,0
Outstanding email client.,_,0
Simplest email client Been using since I'm on Android. Is there another email client? Nope.,_,0
Can't send emai No matter what I do I can't send email. No help anywhere. Email sent stays in outbox indefinitely.,_,0
Great email client!!,_,0
"This is a great email client and I have been using if for years, it does everthing an email client should do and it is custermisable as much as you need.",_,0
"All I need - excellent On my Galaxies: Tab, S2 & now A3 - such a great email client - I hardly ever use email on my PCs now. Thanks K9 crew!",_,0
Top email app Improved look and feel in last version. Whichever email client I try keep coming back to K9. Best email client on Android. Beats Samsung's email client by far on Note devices.,_,0
Great email client! Will see if I can contribute something.,_,0
Powerfull full featured email client. Nearly perfect.,_,0
"Not bad, some annoying things Overall good app. I have the folloeing issues though: I get 'connot send' send errors in a loop since I once had a send error, the msg ia in the notifications but it is too long to read and for some reason it is not in the app's 'error' folder. The other issue is that there is no way to select multiple emails, you eather select all or one. Implement it like in gmail's app pls.",_,0
Best Email Client Simple effective email client.,_,0
K9 email Email client.,_,0
Excellent Faultless powerful client and its free. I do miss the swipe to next email though.,_,0
"Singularly THE best email client on android If this doesn't work exactly how you wish it to, then you haven't configured it correctly. Perfect email client for my tablet",_,0
"Like it a lot, but have an issue that sometimes only a small part of the mail is visible in the top section of the window. The mail scrolls though there but is impossible to read.",_,0
Great email client,_,0
Made for work K9 always is my go to email client.,_,0
Many years ago I was a fan of YAM - an e.mail client for the Amiga. K9 Mail has to be the best e.mail client for Android or indeed any operating system today.,_,0
Very useful email client.,_,0
Nisa51 I can't send mail with this anymore something broken somewhere,_,0
"A great Email client This is a great program that has lots of features. If you're unhappy with your phone's built-in email client, or want advanced features, this is the app for you.",_,0
"A great Email client This is a great program that has lots of features. If you're unhappy with your phone's built-in email client, or want advanced features, this is the app for you.",_,0
Hmm It was great but lately something is wrong. This morning it failed to send any messages.  I uninstalled and tried reinstalling and it doesn't work. I can no longer send or receive emails!!,_,0
Great email client Much better than system email client. Loving it so far.,_,0
"Brilliant Many thanks, fab email client!",_,0
Answer acts like answer all### Expected behaviourOnly the sender is copied to the reciever field on the compose screen.### Actual behaviourAll the email addresses in the original email are copied to the reciever fields on the compose screen.1. open a recieved mail with multiple recievers2. Click on the answer icon button and then on answer in the popupK-9 Mail version: v5.108Android version: 6.0.1; Security Patch: 1. March 2016)Device: Nexus 5X,bug+,0
"Love it, but... In the newer versions I don't see/have a ""reply""  button... Where'd it go?  Will put this back to 5 when I get an answer",_,0
Robust and efficient I manage more than 5 accounts incredibly easy and organized. Practical to read and to have a quick answer on main emails from several providers. Thank you!,_,0
"""multipart issue with empty bodyI periodically receive a newsletter with following (simplified) content. ```Content-Type: multipart/alternative; boundary=""""-----7D81B75CCC90D2974F7A1CBD""""-------7D81B75CCC90D2974F7A1CBDContent-Type: text/plainContent-Transfer-Encoding: quoted-printable-------7D81B75CCC90D2974F7A1CBDContent-Type: text/html; charset=""""iso-8859-1""""Content-Transfer-Encoding: quoted-printable<HTML><BODY>Some html text</BODY></HTML>-------7D81B75CCC90D2974F7A1CBD--```### Expected behaviourHtml part displayed### Actual behaviourNothing displayedK-9 Mail version: 5.006Android version: 5.1.1It works when there is text or an additional empty line in the plaintext part.""",bug+,0
Android Nougat: Email Context Menu at Wrong PositionIf I long tap on a message the context menu should appear besides the finger position.The context menu appears at the lower end of the screen and is only 1-2 lines in size.1. Select a message2. Long tap3. See what happensK-9 Mail version: 5.010Android version: Nougat (7) ReleaseAccount type  All (type independent),bug+,0
Crashes all the time when deleting messages via the long press context menu,_,0
It still doesn't sync automatically I'm Android Nougat.,_,0
Brilliant except slightly buggy with htc 10 and nougat,_,0
"Have used for a few years and loved until nougat update. Now it won't synchronize.  Hate to leave, but can't find any solutions on help pages.",_,0
Fix the Nougat doze issues!,_,0
"Not functional on nougat Ever since upgrading to android nougat, I get ""syncing disabled"" about every 2 hours. I've tried reinstalling, disabling power optimisations, white listing to prevent doze, nothing works. Guess I'm finally going to have to quit using k9 :-( Before that, rock solid, best client!",_,0
"Very good !  But when Android 7 is in the house the syncing process if magically turned off and then on, and then again off. Must need some debugging to get it to work on Nougat.",_,0
"the best smooth, elegant , syncs very will  just need to improve the new mail editing menu",_,0
"""Support for SCRAM-SHA-1 authenticationThe most secure authentication supported by K9 is currently CRAM-MD5, which has been cryptographically broken since 1996. Although it does have some worrying collision attacks, SCRAM-SHA1 would be a much better replacement, and is widely supported by many popular POP3 and SMTP daemons.""",enhancement+,0
Read great reviews online about how secure this app is privacy-wise. But I use Hotmail and K-9 doesn't support that. Maybe you'll have better luck.,_,0
Really pleased with this app. Needed a mail app that supported email aliases (from alias is different to my sign-in alias) as well as IMAP compression protocol feature.,_,0
"Free mail client without ads. Very usefully, and stable, but not supported the two factor autentication.",_,0
"This IS your father's email app It's old, slow, and cranky. Is K9 even being supported anymore or has it been sent to the software nursing home?",_,0
Works great Just wish it supported threaded emails!,_,0
"""add option to delete (or detatch) quotation in forwarded or replied messagesI can close the quotation by pressing the X (but its only hidden) I can edit the quotation by pressing the pencil. But i cant delete it. I can empty it, but not delete it.Especially for mailing lists, this option would be useful to have.There could be two solutions:1. A delete button, earasing the quotation with no way back.2. A detatch button, allowing the user to still read the quoted text, but not including the quotation when sending the email. There must be a very clear clue to the user when the quotation wont actually be included, however it would be beneficial to be able to read the quotation while writing the reply. This also allows for last minute change of mind and includimg the quotation after all.Especially with mailing lists or when replying to a large number of people, removing quotations would be more convinient than writing a completely new message and adding all the addresses manually.K-9 Mail version:5.403""",enhancement+,42
"""Hang problem in HtmlSanitizer.javaDear K9 Developers,I am implementing a hang-bug detection tool and I am analyzing K9 (master version downloaded yesterday) with it. I found that the main thread of K9, frequently callscom.fsck.k9.helper.HtmlSanitizer.sanitizeat code lines 25 and 29, which correspond to clean and getAsString, respectively,  often when an email is opened. In my experiments, the execution of those functions on the main thread may be the main cause of the eye-detectable delays (i.e., hang-bug) experienced with K9 while opening emails.Moving work off the main thread leads to higher responsiveness of the app. I suspect that it is actually possible to run the """"clean"""" and """"getAsString"""" functions on a background thread. Therefore, do you think that it is possible to move off the main thread those functions to improve responsiveness?Thanks for any information,I hope I can help improve K9.""",enhancement+,43
Fantastic email client Really great once you get the hang of it and tune it to your needs.,_,0
Great app..very easy to handle and never got hang. Love it...,_,0
"It just works If you want a great e-mail app, with user-friendly interface, all of the functions you can think of and a nice widget, then look no further. I have been using it for years and I never found myself missing a feature. If there would be anything I wish the devs to improve, it would be more themes.",_,0
"OK but still got the certificate error bug It is one of the most convenient mails as for interface and functions. But although I have the latest version stating that it has no longer this bug, the certificate error continues to appear. It does not affect the work of my mail, but still...  Waiting for the next update.",_,0
"Amazing email app I started using K9 a long time ago, and then I stopped and moved to the built-in Gmail and Android email apps. But now I'm back to K9 and it is so much better and has a lot of new functions compared to its early stages. Great work by the developers.",_,0
Hangs Seems to hang at random times.  Have to force stop and restart several times a day.,_,0
"It is what I wanted Using it past 1 yr and seen it improve. It is what I wanted clean, cute, simple, open source",_,0
Now on Nexus 5 Great app. Functions well and has a great selection of functions.,_,0
"So far the best I have heard of! I've tried GMail, and the mail thing that came with my S-3. Neither was quite good enough. Both lacked little things in the way of customization that made a huge difference to me. K9 does all I wish it to! There may be better mail software out there, however I see no  need to install dozens of them at the same time to compare, in the perhaps forlorn hope of finding something that would provide any extra functions, or customization than I already have with K9. You won't be dissatisfied.",_,44
"""Drafts deleted when syncronizing with IMAP serverPlease search to check for an existing issue (including closed issues, for which the fix may not have yet been released) before opening a new issue: . When """"Save as Draft"""" is selected, draft should be remain saved either locally or on the server for future access. Either draft is automatically completely deleted and no longer available upon server sync, or the draft remains in the """"drafts"""" folder but when opening the compose window, the text is no longer available. It seems this is dependent on the encryption setting; everytime I re-open the draft I have to re-select """"Don't encrypt"""" because the default is always """"encrypt if possible"""".  The last selection should be remembered. If """"encypt if possible"""" or """"encrypt"""" is selected, the draft is deleted upon sync.  If not, I can often no longer access the draft text. This happens regardless of account, and only started after upgrading to the latest K9 version and adding my keys to OpenKeychain (I was using a much older version of K9 prior to this, not sure which).1. Create a draft email with text in the body.2. Select """"don't encrypt""""3. Save draft by selecting either """"save draft"""" or by pressing back and """"save draft"""".4. Text is gone after server sync.OR1. Create a draft email with text in the body.2. Select """"encrypt"""" or """"encrypt if possible"""".3. Save draft by selecting either """"save draft"""" or by pressing back and """"save draft"""".4. Draft is gone after server sync. K-9 Mail version: 5.203Android version: 5.1.1Account type  IMAP""",bug+,45
"I just wanted to warn users that I spent an entire flight writing emails, saving in draft, and then when I landed and reconnected the app crashed and I lost them all.",_,0
"It used to be the app would store several copy of a draft, copies of a message to the point it was annoying. Lately it will display my draft message and I can see a few lines in the preview. However, when I open the message the body is gone.",_,0
I lose everything if I try to save an email as a draft.,_,0
"This is one of the best mail apps out there, however I keep losing draft mails as I'm writing them. If the app loses focus (or whatever the equivalent to 'focus' on android), my new message goes into the nothingness. And this results in me getting frustrated and saying all sorts of curse words. The program should save the draft every while and then (every 30 seconds would be good), and immediately when it loses focus (such as when a call comes). Generally my phone is low on memory, and this is probably what's causing this problem to happen.",_,46
"Decent Email Client Excellent PGP integration, but I have some major qualms with it: Nested folders shows like a relative Unix path, rather than multi-level menus. If there are certificate errors with one of your accounts, it will endlessly flash your LED, regardless of your settings, until you resolve it. It is unclear whether it supports formatting: if I save a draft with links on a format-capable client and open it on K9, it auto converts to BBCode, but doesn't seem to convert it to an HTML message upon sending it.",_,0
