"Best Android mail program... What I like most: after reading new mails the programs does not close when you push the back button, but always goes one step up in the program, so possible other unread mails become visible as well! Very practical!  And of course: it functions all very smoothly with a friendly interface and tons of customizations!",16,_
Takes up too much memory & it crashes each time you try to empty Trash folder to free space. Cannot attach images from camera.,16,_
More prominent for read and unread mails Please allow more contra bet read and unread mails,16,_
Select all in trash and empty! I especially like this app for the select all feature in the trash folder and empty trash all at once. This is something that android mail apps don't allow.,16,_
Still no Icon Badge alerts? After all this time I decided to reinstall this program amd still no icon alert for new unread mail. All other email programs do it like aqua mail. Why not k9?,16,_
Good app The only issue I have is not being able to dump my trash bin,16,_
"Good, needs work Can't swipe mail to trash or anywhere even with gestures enabled. Also has some sync issues, mail gets stuck at times and good luck if you are trying to refile or archive it. Overall good app tho i have it linked to four email accounts and it hits em all smooth.",16,_
Love the APP! If I had one complaint... it would be to change the position of the  delete/trash button.  I have the Note 3 and it is very easy to hit the the trash button while exiting out of the app using the home button on the Note 3.  It would be nice to have the trash can at the top of the page.,16,_
Excellent Works very well.  Only suggestion would be to allow user to set a maximum number of emails that are saved in the trash folder.  Its waay to easy to accumulate 2000 emails in your trash folder and when you select all and try to delete 2000 emails at once my phone doesn't like it.,16,_
"Stay away This app did a great job until about 2 months ago. Now, I can't email anything using my Verizon email address. It also loses read but un-deleted emails when I get new emails. The lost ones are not in the inbox or in the trash folder. I'm deleting this app right now",16,_
Move function is no longer available No function to move mail from trash folder I.e. undelete,16,_
New up date extremely slow I am now waiting 10 to 20 for my downloaded email list to show.  I'd really like to see a create folders option so that fill email that i've read.  Who puts their mail back in there mailbox after they have read it?...  I'd also like to move something back to my inbox after I've mistakenly deleted it into my trash folder.,16,_
I can't move email from trash to inbox.,16,_
"Fantastic app! Needs one feature to be perfect! This is the BEST mail app I've used to date on Android hands down. Only thing it needs is an ""empty trash on exit"" option per account. I just noticed my trash folder had like 5000 messages left in it. Took a while for my Galaxy S3 to wipe em out.",16,_
"Excellent mail client, lots of settings I guess I never wrote a review for this app before.  I started using when the default email client doesn't let email messages simply be deleted but forces them into a trash folder, which I don't need since there is already a copy of the message in the trash folder.  Today, I updated to kitkat and saw that the emails weren't displaying properly (headers covering over first couple lines of email) and I came here to report it, and tada, there is already a fix waiting for me.  Wonderful!",16,_
"""Message text obscured when successful decryptionUsing open keychain with k9 on android, When opening an e-mail thread where I have signed and not encrypted but the replying party has not signed/ encrypted, the entire message thread should be displayed and arguably no confirmation successful decryption and valid signature.The most recent reply from other party is not shown and message regarding decryption is shown.The most recent contribution to the email thread is not signed and so I question whether decryption/key checking should be activated.The signature checking seems to cut off any message above the start of the most recent signing block.An email thread might look something like this:Unsigned reply> signed reply enclosed in inline pgp block sent from desktop mail program> > > unsigned reply to original mail> > > > > signed message enclosed in inline pgp block sent from desktop mail program.What actually happens looks like this:x unsigned reply (not shown)Signed reply sent from desktop mail app. Pgp signing block not visible (parsed by k9/open keychain?)> unsigned reply> > > signed original message with pgp signature block.Additionally, if I reply all parts of the thread are visible in the quoted reply so the content is still there.1. Set up open keychain with k92. Send email to someone with inline signature block3. Get reply with no signature4. Reply with signature block5. Get another reply without signatureK-9 Mail version: 5.010Android version: 6.0.1 (Chroma ROM) / was also happening with 5.1.1 stock android.Account type  IMAP""",17,bug+
K-9 Dog Walkers please read I have a question will I still be able to send messages to relatives if they don't have this app? Thanks if you reply also won't let me set up account either... :l probably gonna delete sorry 😟,17,_
"Great, one big flaw I used to use the built in Android mail program, but had a lot of various issues. Got fed up and downloaded this. Loved this program. Updates have only made it better.  -update 1/27/14: reply to an email, save it as a draft, come back to it later, you'll notice part of the first line of the original email and part of the first line of the reply have swapped. Why?",17,_
"Great App - but now a real bummer I have been using this app for a couple years and it is by far the best email client going.  Business users will love it.  How ever,  It recently update to 4.04 and it does not work well with slider phones.  after receiving a message before, I would open the slider to expose my keyboard, click the function button and choose reply or reply all.  Now with the new version there is no option to reply with the keyboard open.  Also the send button does the same thing with the keyboard open.  For a week I had thought I was sending messages but they were going into the draft folder.  I have written into the support group, but since this is open software, no one is biting on my issue to offer help.   I am forced to go to another app that will allow the free use of my full qwerty keyboard.",17,_
"""export/import settings does not preserve order of accountsAfter importing settings (global, accounts, ...) the order of accounts should be restored also.Account order is different.1. Export settings on old phone2. Import settings on new phoneK-9 Mail version:5.208""",18,enhancement+
"Could someone explain me why I had to change google security settings in order to have it run properly? Why google have marked it as a ""non secure app""?",18,_
"I also had a problem with my emails not showing up in order or in some cases at all after the update. I uninstalled the app and reinstalled, setup my accounts again and everything is back to normal. A pain in the ass but it worked.",18,_
"Disaster After the update I lost the settings of all of my accounts, and now I have re-enter them. No, sir! I prefer to switch to another app and start over.",18,_
"Great app for use with many different accounts with settings for each Love that you can have different sync settings and intervals along with most settings available on a global, account and folder level. Really a powerful mail app for the power user.",18,_
"Loosing data Currently my non gmail email app, but looking for a new one. Twice in the pas month all my settings and accounts have just vanished.",18,_
"Works OK; interface is outdated. This is a fine choice of e-mail apps, especially because it is open-source and has no ads. The interface is primitive and confusing, but you'll figure it out eventually. I had problems setting up my accounts, but that was my fault for not using the automatic settings.",18,_
"Manual Account Settings is deeply buried. Otherwise, I keep loving my faithful email doggie",18,_
"Reverse order texts, jibberish texts received by others YOU CAN NO LONGER USE K9 FOR MULTIPLE ACCOUNTS. USELESS!  Latest update tinged the look of K9. Too busy! Ugh. More often than not texts come in reverse order, short texts are split into multiples unnecessarily, and longer texts sent are received in jibberish and cannot be read. UNACCEPTABLE.",18,_
"Kind of glitchy Frequently fails to send replies. Things sometimes show up in inexplicable order. I like the capabilities and orientation of this mail program, but...   on note 3",18,_
"Moto G (iCloud and self hosted mail) Well after last update everything stopped working. After fiddling about, export settings, uninstall/reinstall import settings, still same probs. So uninstalled/reinstalled and set up accounts one at a time and everything is ok again. Still best mail app on Android!",18,_
"This is the most functional email client yet. Does everything you want. The only reason I am not using it is because the UI is terrible and clunky and feels very depressed. No themes, no skins, etc. (Also not sure if possible but it would be terrific if the app could import settings and accounts already installed on the system, much like how Firefox can import from chrome and vice versa)",18,_
"Excellent! Back to 5 Stars again. Thanks for fixing the  problems. Managed to fix my Force Close issues by backing up settings in the old version, then clearing all data and uninstalling. Re-booted phone to be sure. I then installed the latest version and imported my account and global settings from the backup. Working fine so far. The new layout is very easy on the eyes and intuitive to use.",18,_
"Excellent Alternative to default mail clients Installed this to get around the lack of security support on the default Android mail client. Installed perfectly on a Nexus 7 and HTC Desire phone, setup easily and worked perfectly. Would not use the default clients again. To the user who criticises this for not having the 'check boxes' - turn them back on through the Multi Select Checkboxes in the Settings>Global Settings>Display Options",18,_
Tried 5 others... This one has all the settings you could ever need.  Have 3 different accounts doing as their told.,18,_
"Lots of settings Pretty comparable to the stock email (not Gmail) app, with one important addition: you can back up & restore and/or export & import your settings, so no need to redo all your account settings every time you change ROMs. It does a few things better than the stock app, and a few less well. It appears that most of the people making negative reviews have just failed to wade through the very extensive settings menus. Most of the features people are asking for, such as threaded conversations and checkboxes for multiple selections, can be enabled there. Messages can be moved to folders by long pressing them, at least on IMAP. I don't use POP3, so not sure if it is possible with those accounts. True, it does not allow changing fonts, but neither does the stock email app. Whether it overrides font settings that you make within the settings for your email account, I don't know. I would hope not, but I have not tested it.",18,_
Like it. Xperia AX. Far more options to customize to my needs. Giving 4 stars because it shows null pointer exception in the folder list but still works. Also it would be nice if there is an option to import/export my settings.,18,_
"Excellent App Just installed it and it is working like a charm with my POP account and my hotmail / live accounts, without a glitch sofar  Love all the settings that can be changed, and most of all that I can finally empty the trash bin with one simple action  Oh and this is running on a Nexus 5 with KitKat",18,_
"""use .asc file extension for PGP/MIMEWhen I receive a PGP/MIME encrypted email from K9 at a client which doesn't support PGP/MIME (mailvelope, inherently), I would like to see files with the attachment .asc because then I can click on them to get a preview, which then can be decrypted my mailvelope. When sending with Thunderbird the encrypted message appears as an attachment with extension .asc.The PGP/MIME attachments don't have a file extension. K-9 Mail version: 5.202""",19,enhancement+
Crippled pgp support because the developer thinks people aren't smart enough to use it.,19,_
"Top-notch email app, supports all standard expectations of an email client and OpenPGP encryption from multiple providers as well. Hopefully will eventually add PGP/MIME support, but this is currently my only gripe.",19,_
"K-9 mail still beats the pants off all the other mail clients for Android.  As I use Thunderbird on my Linux notebook and Windows desktop, this is the closest thing to ""Thunderbird on Android"".  My only issue is that it still doesn't support S/MIME.  If you got that sorted, you'd be getting 5 stars.",19,_
"Now that it supports PGP/MIME, it gets 5 stars! ---- Previous, outdated review: It does what it says. For me, it works best with OpenKeyChain. No support for PGP/MIME yet",19,_
Now that it finally supports PGP/MIME it has truly become the best and most versatile mail client for android.,19,_
Easy to use simple layout Also support pgp standard encryption! Big plus!,19,_
Would give 6 stars. Now supports PGP/MIME,19,_
"Good But Needs PGP/MIME K-9 works well with OpenKeychain, but doesn't seem to support PGP/MIME-formatted email that Thunderbird with Enigmail produces.",19,_
"Great app. Nearly perfect Nearly perfect, but needs PGP S/MIME.",19,_
"Great email client, but PGP support is lacking All around a great email client.  Unfortunately, I need PGP support, and K-9 doesn't support PGP/MIME-encoded messages.  That's the only thing holding me back from giving five stars.",19,_
"Great email client, but PGP support is lacking All around a great email client.  Unfortunately, I need PGP support, and K-9 doesn't support PGP/MIME-encoded messages.  That's the only thing holding me back from giving five stars.",19,_
Great email program Minus one stars for not supporting mime with pgp.,19,_
"the best - if only PGP/MIME was supported I've been a K9-mail user for many years and it has served me extremely well, but in a post-Snowden world supporting reasonable and end-user friendly encryption standards is mandatory.  Unfortunately after many years of debate, PGP/MIME support is still missing from K9-mail because the developers still don't reagard this as a major missing feature in the application.",19,_
Best mail client for Android yet! Lacks S/MIME feature.,19,_
"Love the OpenKeychain integration A great client! Saw on guthub that there is some work on Pgp/Mime being done, which would be a killer feature. No other mail client gets that right (neither Maildroid nor that r2mail), even though they claim to support it.",19,_
Best mail client I've found Still some RFEs I'm waiting on (like pgp/mime and s/mime) but no other client does those reliably yet either.,19,_
"Doesn't support PGP/MIME Would be great for receiving GnuPG-encrypted mail, but it supports only inline PGP messages, which are widely discouraged and which most email programs don't do by default.  It's too much of a hassle to ask everyone sending you email to change the settings on their end to use inline instead of MIME just so you can read your email on your Android device.",19,_
"Great, especially integration with APG! I've been using this app consistently for some time now, and now that work on supporting PGP/MIME is underway with APG, all that will be left is integration with APG's PGP/MIME support.  Truly an awesome app combination. I am leaving the rating at 4 stars because of the PGP/MIME issue. Once it is resolved, I feel it will become a 5-star app.",19,_
Awesome app A great app for managing email. I have switched to using K9 even for my GMail accounts.  Integration with APG allows use of PGP encryption as well. PGP/MIME support is sorely missing though.,19,_
"""Contact nicknames not searchedWhen composing email, in the To:, CC:, and BCC: fields, typing in a contact's nickname should reveal contact(s) with matching nickname(s).Typing in a contact's nickname reveals no matches.1. Create a contact with a nickname2. In k-9 email, compose a new email3. In any of the address lines type the contact's nickname4. Note that there are no matchesThis is kinda important to me because I don't remember/know most of the real names of my Burning Man contacts, only their Playa (nick) names. (volunteer manager so have 150+ of them)  So every time I go to send them email, I have to go to my contacts app, look it up there and then send email. PITA.  There are also other social groups where this is common. (furries, for example)K-9 Mail version: 5.203Android version: 7.0Account type  IMAP""",20,enhancement+
I did like this for basic email checking. Had it set up the way I liked. Then I made the mistake of letting it update today.... My display settings are screwed up now. These people don't know what they're doing. Not even any contact link to email them that I can find. Don't waste your time on this.,20,_
"Really bad desition Last update will kill K9 I loved this app for many years on different phones, because it's different. I don't like Gmail. Last update simply makes me evaluate other apps. So many changes it's not K9 anymore. Now you can't even change the displayed names of contacts, I don't want to send mgs with the name on contact list. But worse you can't see text on msg if it considers is a thread msg, even when threaded view is off. Please give us back the older version",20,_
"good email client app. My only issue is when selecting a contact to send to, it always shows the error 'no email address could be found for this contact' - though they all had emails defined!",20,_
"100% Mit K9-Mail bekommt man kostenlos was andere Email-Apps kostenpflichtig nicht schaffen!   Alleine das Grundprogramm ist schon besser als die meisten Konkurrenten, und dazu gesellen sich noch einige (ebenfalls kostenlose) Erweiterungen mit denen man sich das Programm komplett nach eigenen Wünschen anpassen kann!",20,_
"Can't use Contact Groups K9 is not a bad email client - I've used it for several years, but you can't send to Groups you defined in your Contacts. If it didn't have this limitation (and it may not matter to many people), I'd give it 5 stars. It's awesome for managing multiple email accounts!",20,_
Doesn't send emails :( I cannot send any email. For 2 days now. Before it was working. There is no way to contact the devs..,20,_
"""K-9 as Stopped when opening messages groupedSorry for my bad English, I am Brazilian es'm using google translator.We compile the k9 master and everything is ok but when I open grouped messages, the application stopped.follows the error log:08-03 09:49:07.930      688-688/com.fsck.k9.emailars.debug E/AndroidRuntime﹕ FATAL EXCEPTION: main    java.lang.NullPointerException            at com.fsck.k9.ui.messageview.MessageTopView.setMessage(MessageTopView.java:86)            at com.fsck.k9.ui.messageview.MessageViewFragment.showMessage(MessageViewFragment.java:282)            at com.fsck.k9.ui.messageview.MessageViewFragment.onDecodeMessageFinished(MessageViewFragment.java:277)            at com.fsck.k9.ui.messageview.MessageViewFragment.access$1200(MessageViewFragment.java:56)            at com.fsck.k9.ui.messageview.MessageViewFragment$DecodeMessageLoaderCallback.onLoadFinished(MessageViewFragment.java:756)            at com.fsck.k9.ui.messageview.MessageViewFragment$DecodeMessageLoaderCallback.onLoadFinished(MessageViewFragment.java:746)            at android.app.LoaderManagerImpl$LoaderInfo.callOnLoadFinished(LoaderManager.java:438)            at android.app.LoaderManagerImpl$LoaderInfo.onLoadComplete(LoaderManager.java:406)            at android.content.Loader.deliverResult(Loader.java:125)            at com.fsck.k9.ui.message.DecodeMessageLoader.deliverResult(DecodeMessageLoader.java:40)            at com.fsck.k9.ui.message.DecodeMessageLoader.deliverResult(DecodeMessageLoader.java:15)            at android.content.AsyncTaskLoader.dispatchOnLoadComplete(AsyncTaskLoader.java:236)            at android.content.AsyncTaskLoader$LoadTask.onPostExecute(AsyncTaskLoader.java:76)            at android.os.AsyncTask.finish(AsyncTask.java:602)            at android.os.AsyncTask.access$600(AsyncTask.java:156)            at android.os.AsyncTask$InternalHandler.handleMessage(AsyncTask.java:615)            at android.os.Handler.dispatchMessage(Handler.java:99)            at android.os.Looper.loop(Looper.java:137)            at android.app.ActivityThread.main(ActivityThread.java:4424)            at java.lang.reflect.Method.invokeNative(Native Method)            at java.lang.reflect.Method.invoke(Method.java:511)            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:784)            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:551)            at dalvik.system.NativeStart.main(Native Method)""",21,bug+
"""Create new Identity from received mail### Expected behaviourWhen reading a received mail, the To: address should be clickable.Clicking it should offer the user to add it as a new Identity in K-9.K-9 Mail version: 5.008Android version: 5.1.1 (CyanogenMod 12.1)Account type  IMAP""",22,enhancement+
Can't able to create new account n moto g,22,_
Love the new design I think an improvement would be to add borders around the starred and unread messages so users know that they are clickable because I only found that out by accident,22,_
"""Option to warn on no subject It would be nice to have an option which would pop up a warning if message being sent has no subject.  While there may be occasions where no subject is what you want,  it is generally considered bad form.  I rarely do it,  but occasionally happens when in a rush to get the email out before I get to my stop when on public transit.  Kinda embarrassing. """,23,enhancement+
Very bad with a low option,23,_
Fully functional but dated (and generally poor) interface,23,_
Moto G Nice work. I don't have any problems.,23,_
"no option of using office365 no option of using office365. only imap, pop3 and exchange server option is available and none of them works with my company email. Not useful for me.",23,_
Nice Reliably does what it's supposed to.,23,_
Awesome client Suggestion - please create an option to Exit/Stop the app without going to 'Running Apps'. But when network is UP it starts again. So please consider an OFF/STOP option and to stay that way unless we start the app again.,23,_
"Thrash-tastic Generally, this app takes awhile to display any email, and the CPU and disk are burning hot.  Also, my manual SYNCs get interrupted by PUSH updates, and rarely resume to finish.",23,_
Nice I like this program ....but need to print sometimes and not an option.,23,_
Excellent email client Works nice on my N4,23,_
In the mail notifications some text fields are hardcoded to blackWhile the rest of the notification fonts adjust to the current theme the recipient or the subject is always displayed in black. This ruins the readability on dark system themes.Examples are attached.![screenshot_2015-08-12-12-28-12](. ![screenshot_2015-08-12-12-27-51](. ![screenshot_2015-08-12-12-27-05](. ![screenshot_2015-08-12-12-26-22](.,24,bug+
Love has turned into sadness & despair This one great ap has now been turned useless.  I have 12 email accts I apparently need to enter into a new ap since this one can't run more than 10 seconds at a time before telling me it's stopped working. (Insert sarcasm here) I'm thrilled... :(,24,_
"""Crash when modifying user for SMTP server### Expected behaviourAfter having set up the first mail account server, I wanted to set up the SMTP server, which is different from the incoming mail server and uses a different user name and password.### Actual behaviourThe SMTP server is changed (no unexpected behaviour), and then when I modify the user name or start to modify the password the screen gets black or freezes and then gets black. The message that K-9 stopped appears.1.Setup first incoming mail account2.Trying to setup the SMTP server account K-9 Mail crashes.3.K-9 Mail version: 5.006Android version: 4.1.2 (no newer version provided by my ISP)Account type  IMAP""",25,bug+
Good flexibility for the parameters of the server. I managed to setup this client for an unconventional server setting.,25,_
Only supports 1 account per server I tried to log on to a second Yahoo and Hotmail account and it only allows one per server.,25,_
it simply works its open source and many others are copying this app I can handle all my mail accounts with no problems. sometimes it gets stack with my SMTP server using TLS but fair enough.,25,_
Used this app to collect iCloud mail and mail from my own personal OSX server on my Nexus handset but it has just stopped receiving mail from both. Tried many different incoming server settings to no avail. Continually fails authentication for incoming mail servers which I know are correct. Used to work with exactly the same settings and I have changed nothing. Prior to issues was a 4* application!,25,_
"SMTP bug As of the latest update, I can no longer send e-mails through an SMTP server that has an unencrypted password logon. K9 sends a 550 error: User is unknown.",25,_
"Powerful application It's nice, powerful and friendly app.  Installed on Nexus 5, suddenly screen gets black and phone turn off.",25,_
"""Whistleblowing' optionEither in the encryption options or otherwise, we should add a 'whistleblowing' option. I consider this a 'slider preference' option.This would configure the app to do the following:* Request the OpenPGP application to create a key - this may result in an activity for basic details but would automate as much as possible* Encrypt the email with the key associated with that email address* Not save the e-mail to Sent Items* Delete the OpenPGP key once it's been used.The signing key would only be created and available during the send process.The aim here is to * Support a mid level of plausible deniability. We're not interested in security services here (for that, #2139)  more the corporate case.* Help retain the link between signing and trust* Remove the corner case where people request encryption without signing.""",26,enhancement+
I've had trouble since the last update when I try to choose a key for signing and encrypting emails. K9 simply fails and goes back to the place it was before I tried to choose the key. Fix THAT and it is a 5 star program.,26,_
"""PGP message doesn't decrypt in 5.201, but does in 5.010Open PGP encrypted message in inbox, get prompted for PGP passphrase and enter it, then see the decrypted message text. This is also the actual behavior up to and including 5.010.Open PGP encrypted message in inbox, get prompted for PGP passphrase and enter it, but the text displayed remains the PGP ASCII armor, i.e. the data starting with """"-----BEGIN PGP MESSAGE-----"""" and ending with """"-----END PGP MESSAGE-----"""". No cleartext message is displayed.This seems to be related to the encoding of the incoming PGP message. The messages who cause the issue are MIME messages with two parts: one is the ASCII armor with content type text/plain. The second part is also the ASCII armor, but with some additional HTML markup and content type text/html.I've attached the full SMTP message, stripped from most headers, for your reference. As you can see from the headers, the user agent of the sender is Thunderbird. I've also attached the k9 debug log.[message.txt](. [k9-log.txt](. K-9 Mail version: 5.201Android version: 4.4.4 (CM 11-20141115-SNAPSHOT-M12-i9100)Account type  IMAP""",27,bug+
"we need a modern email app with PGP support, redesign the UI at least",27,_
Great app. Love K9 mail. Excellent for my PGP intergration with APG. Perfect keep up the work!!!,27,_
Marvellous Thanks for providing this gorgeous application free of charge. I love the PGP implementation. Great job! Thanks a lot!,27,_
K9 + kryto Works perfectly and supports pgp,27,_
"Fix decode function. Why its no longer works with easy pgp? If I get encrypted email, have to copy paste that into easy pgp. If I just press decode it says there is no suitable app found... Fix and you will be best!",27,_
Recent updates Love this app. PGP integration and FOSS. Functional and reliable.,27,_
Supports multiple accounts and PGP,27,_
Good work. Work nicely. Thank you for the pgp integration.,27,_
"Still the best email client out there K9 does it all, including PGP encryption. Props to the dog walkers.",27,_
"PGP Fail I have APG installed, and K9 lists 2 copes of APG in the list. If I select the first and try to decrypt a message, it says no suitable application found. If I select the second one, it says openpgp error null.",27,_
Finally found something with PGP support!,27,_
Great Mail App Love it. Great PGP support!,27,_
"""WhatsApp sharing problem (8-bit encoding)Using K9 from PlayStore, v5.006, Samsung Galaxy S5.Open a WhatsApp chat where you received an image. Push for a long time on image to select it, choose to share with K9.K9 will compose and send the message, but the image attachment is unreadable for the recipient.The problem does not appear when you single tap on a WhatsApp image to zoom it, and then share from here.Analyzing the received email: K9 is encoding the attachment with Content-Transfer-Encoding: 8bit, but I think the 8bit body is not correct, because it contains  in the wrong position, not permitted by MIME RFC 2045 . I think K9 should encode attachments in the usual base64 way.Also posted here [Google Code](. """,28,bug+
Samsung galaxy S5 Been using it for a couple of years now. Works well.,28,_
"""Cc/Bcc expander barely visible in dark theme K-9 Mail version 5.115 used to provide the option of choosing a TO, CC or BCC recipient in the selection field at the very top of the compose an email window. This is no longer available in version 5.2. There should also be the option to choose a To, CC or BCC recipient in the pull down list When composing an email one can't select a CC nor BCC recipient unless one has checked """"Always show Cc/Bcc"""" in the settings for each email account. 1. Compose an email 2. Can't select Cc nor Bcc recipients for the email K-9 Mail version:5.2Android version:6.0.1Account type POP. """,29,bug+
Great email app! Would be lost without it!  If I could ask for one thing it would be to be able to copy/paste multiple email addresses in the to/cc/bcc field(s) easily and without it throwing up errors.,29,_
Lynn I  have used this for years and loved it now with.the update I have problem with the mail format.  Can't get rid of the From To CC BCC and description.   It used to just have  To: and Description.  Anyhow I cannot fix so have uninstalled.  Help!,29,_
Great but a few features would make it even better Features like default poll intervals auto cc (maybe even auto cc myself ) maybe auto attaching (for public keys /vcards),29,_
"I am a new convert to Android coming from Blackberry which used to have auto bcc but got rid of it in its latest operational software.  Therefore, I appreciate K9 a lot because my work email is Pop 3 so my sent work emails on my phone don’t show up on my desktop unless I can bcc and your auto bcc does that so I have a complete file of my emails on my desktop at work.",29,_
Bcc and Cc addresses Won't deliver mail to addresses in Bcc and Cc,29,_
"An important effort worth donating to. If you separate all the problems caused by particular hardware and Android implementations, you will see that this email client, though not perfect-because there is no such thing- has no equal.  With options such as:  Local and sync server deletions, Cc/Bcc ,Receipts, Cryptographic options, Message format option, no ads, power, control,  and much more.   All it needs is for you to learn how to use it. I have been using it for a very long time and have always found work arounds for the unexpected quirks generated by the ware and tear of its use.  Kind of feel like the stuff of a serious, powerful mail client that puts you in control doesn't it?  That is because it is, and it shows what dedicated people in the open source community are able to do for us. They deserve our admiration.   Excellent work.",29,_
"Very Good w/limits Best feature for me is auto bcc to self.  Lots of controls but I agree that boxes for bulk actions would be better than colors taking up space - looks like gmail, which doesn't impress me.  Also, font selection is lacking - e.g., italic and bold.  But, that said, the auto bcc to self rose in importance after I had to replace my phone and reload multiple email accounts with no ability to recover email sent from phone on personal accounts I didn't remember or bother to bcc myself on.",29,_
"""Notification remains after email read/deleted using another deviceWhen a new mail notification is displayed and another device (e.g. PC) used to read/delete the email, I would expect the K-9 notification to be removed on the next folder refresh, but it stays forever if not manually removed.""",30,enhancement+
Last update completely removed my data. Besides this it's not that bad actually.,30,_
Used this app for years and Removed K9 Mail and using Blue mail now. K9 does not work well with gmail I will send email and the sending notification with stay most of the day and then I have to go back and force a sync to work.,30,_
Doesn't get emails on Huawei p8 lite 2017. Have to manually refresh.,30,_
Why won't my mail notification clear even after I've deleted the email?  I have to manually clear the mail notification from my top bar.  Frustrates me.  If I delete or read the email the notification should go away.,30,_
Used to be great It keeps losing my account details so I have to set things up from scratch constantly. They also removed swipe gestures which I used all the time. Guess I'm looking for a new mail client again.,30,_
"Do like but .... Data hungry I like K9 and wanted an email client for accounts separate from Gmail etc., but this service has used what I consider to be higher quantity of mobile data compared to other services. It's set to minimum demand but still  too greedy, so regrettably will be removed for something more lightweight.",30,_
"Great email app So many features, my favorite is manually marking emails as read. Haven't seen any other program with this option.",30,_
"Notification Mark as Read from notification doesn't work, also, keeps hanging on Drafts folder.",30,_
"Purpose served When I installed K-9 Mail on my HUAWEI Honor smartphone, I never intended to make it as the main way of my email correspondences. But with all its main functionalities that serve as a push-email notification and a sender on-the-go, I was in for a pleasant surprise! A feature worth mentioning is a setting for all outgoing messages to be blind-copied to my own email address so I can always have them later filed in my Sent folder on my PC, making them no different from those sent directly from PC.",30,_
"Bad and disaponting!!! I have been used it for few years. In last  3 days your f..king application spent my 2 gb of internet at background and now my bill will be enormous. Im really disapoint and i removed it immidiatelly. Never ever have me as you your fan. Last month and i didnt notice, also fu..ed my bill...please rest of you ppl be careful. Ivan Ristic",30,_
"Needs to add device sync Back when all I had was a Droid 2, this was a stellar app that  had Gmail beat. Then I got a Nexus 4 & 7 last year and switched to the Gmail app which I used up until a 2 days ago when I decided to give K9 another go.  While I am pleased with the updates to the K9 app interface, I have knocked 2 stars from my previous 5 star rating, the lack of device setting sync and notification sync. If I clear a notification on one device it should automatically clear on another. Needs vacation responder control as well",30,_
"If only it would update status on the server... I've been using K-9 for years, so when my messages weren't being marked as read or deleted I thought it was my phone--then I got a new phone. I blamed my server, my connection. Finally realized it must be K-9 so I searched online and tried possible solutions. Finally I couldn't take it anymore, having 50+ email showing up as new when I'd already read or deleted them (often multiple times) and having to periodically go to a PC to clear them. I've switched to another IMAP client and uninstalled K-9.",30,_
Cant download email I get an Ioexception:pushback buffe error. It happens often. I currently have to download my email with my pc. But this is a problem when I am travelling without my pc.,30,_
"""Viewing/saving inline images doesn't workLong-pressing inline images displays a popup with items """"View image"""" and """"Save image"""". Both currently don't work.Since we no longer rewrite `cid:`-URIs to `content://`-URIs pointing to our content provider for attachments we need to change the code that handles viewing and saving inline images.See [`MessageContainerView.onCreateContextMenu()`](. """,31,bug+
Not playing nice with Nougat. Goes into syncing disabled. Thought it was an app power saving feature of Android. Still occurring with power saving completely disabled. Was flawless in previous Android versions. Galaxy S7,31,_
"""k9mail frequently crashes when deleting mail (bulk or individual) secure IMAP more than 1000 emails in inboxWhen I set to sync IMAP with less than 100 emails, no problem. But I need to find older emails so I sync with approx 2500 emails in the inbox.I'm using an SSL IMAP connection. Frequently the app crashes. I'm running the latest version of k9mail on android 4.2.2 on a Samsung Galaxy Note 8 GT-N5100.I don't have root, so logs are inaccessible due to permissions.When I have time I'll connect to my Linux box and try to obtain logs for you.""",32,bug+
"You'll never use another email app. Simple, reliable and does everything you'll ever need.",32,_
"Lately I've been having issues where it won't push emails for hours. I'll try to manually refresh and it shows there are emails but it won't ""grab"" them. I have to uninstall the app and reinstall monthly. Looking for new app.",32,_
"App crawls to a halt, crashes frequently. I suspect that the app can no longer handle large amounts of IMAP email. Please fix this!!!",32,_
"Woof Super app, no more messing about with Google Mail. Wonderful..... BUT, latest update is a disaster - cannot receive emails, I get ""ssl protocol exception error"". No advice how to correct. Time to move on to a different app I think.",32,_
"Was Fabulous Loved this app until the latest update. Now I can't connect to any servers to retrieve emails. Frustration reigns, time lost and still can't get my emails. :(",32,_
"Good app but please look the matter with the app now It was a good app ,I have been using it since 2 yrs but now their is problem with the emails",32,_
"Great app..... but! I have used K-9 for several years now and think it is the best email app to use on Android........ it does however need a multi-delete option as it's pain deleting emails one by one, and there needs to be font options for sent emails.... otherwise faultless",32,_
"Used to work great Unfortunately the app no longer fetches email automatically, i have to go into the app and manually refresh each inbox to recieve mail. Since i need to be notified of emails as they come in, this makes the app useless to me. I'll reinstall once they fix this bug, but until then i cannot recommend this app.",32,_
"K9 Very good, wish there was a Linux version.",32,_
"PLEASE FIX! Used to be the best, now deletes my emails Currently deleting my emails on both my Samsung Tab S and my Samsung Galaxy S6. Please fix so I can rate you better! I used to love this App, but now I can't trust that my emails won't get deleted. PLEASE FIX!",32,_
"Was OK for a little while, then one of my accounts inexplicably had SMTP blocked because of ""previous abuse"".can't send emails and I expect if I get my ISP's postmaster to reset permissions it'll happen again soon..",32,_
Uninstalled This App keeps deleting my Emails and giving me errors.,32,_
